state	yr	qtr	index_nsa	index_sa	note
ND	1996	3	136.94	133.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1996	4	136.71	134.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1997	1	135.34	134.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1997	2	137.62	135.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1997	3	140.71	137.32	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1997	4	141.52	139.64	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1998	1	140.49	139.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1998	2	144.35	141.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1998	3	145.50	142.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1998	4	145.27	143.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1999	1	145.25	143.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1999	2	148.59	145.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1999	3	150.40	146.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	1999	4	147.63	146.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2000	1	151.87	149.98	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2000	2	152.77	149.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2000	3	153.50	149.90	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2000	4	150.51	149.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2001	1	155.70	153.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2001	2	155.86	152.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2001	3	156.62	152.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2001	4	160.63	159.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2002	1	158.78	156.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2002	2	163.44	160.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2002	3	166.99	163.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2002	4	166.56	164.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2003	1	169.40	167.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2003	2	172.51	169.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2003	3	177.72	173.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2003	4	175.70	173.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2004	1	177.13	175.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2004	2	186.57	182.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2004	3	188.64	184.07	
ND	2004	4	193.29	190.72	
ND	2005	1	196.73	195.73	
ND	2005	2	202.47	198.30	
ND	2005	3	208.55	203.40	
ND	2005	4	212.74	209.91	
ND	2006	1	211.50	210.59	
ND	2006	2	219.59	214.97	
ND	2006	3	224.77	219.25	
ND	2006	4	223.03	219.99	
ND	2007	1	227.12	226.30	
ND	2007	2	233.03	227.95	
ND	2007	3	237.18	231.48	
ND	2007	4	234.71	231.52	
ND	2008	1	234.04	233.06	
ND	2008	2	242.55	237.29	
ND	2008	3	244.41	238.79	
ND	2008	4	244.09	240.61	
ND	2009	1	243.48	242.31	
ND	2009	2	251.60	246.16	
ND	2009	3	251.73	246.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND	2009	4	250.64	246.80	
ND	2010	1	253.80	252.25	
ND	2010	2	255.74	250.42	
ND	2010	3	259.37	254.22	
ND	2010	4	263.98	259.61	
ND	2011	1	263.73	261.76	
ND	2011	2	271.09	265.82	
ND	2011	3	275.57	270.33	
ND	2011	4	283.59	278.64	
ND	2012	1	286.25	283.73	
ND	2012	2	296.44	291.12	
ND	2012	3	305.64	299.90	
ND	2012	4	312.47	306.72	
ND	2013	1	318.89	315.96	
ND	2013	2	323.63	318.14	
ND	2013	3	334.06	327.67	
ND	2013	4	333.08	326.68	
ND	2014	1	337.24	334.25	
ND	2014	2	346.36	340.69	
ND	2014	3	352.65	345.75	
ND	2014	4	360.16	353.04	
ND	2015	1	361.08	358.13	
ND	2015	2	366.49	360.53	
ND	2015	3	372.53	365.11	
ND	2015	4	373.70	366.04	
ND	2016	1	364.74	361.99	
ND	2016	2	369.85	363.83	
NE	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE	1991	2	100.84	100.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE	1991	3	101.58	100.57	
NE	1991	4	102.64	101.91	
NE	1992	1	104.98	105.02	
NE	1992	2	107.07	106.43	
NE	1992	3	109.70	108.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE	1992	4	111.40	110.69	
NE	1993	1	111.98	112.06	
NE	1993	2	114.70	113.92	
NE	1993	3	117.80	116.54	
NE	1993	4	120.40	119.76	
NE	1994	1	121.76	121.84	
NE	1994	2	123.60	122.67	
NE	1994	3	127.76	126.32	
NE	1994	4	126.15	125.65	
NE	1995	1	128.01	128.04	
NE	1995	2	132.27	131.18	
NE	1995	3	134.84	133.30	
NE	1995	4	135.37	135.00	
NE	1996	1	136.77	136.73	
NE	1996	2	140.51	139.28	
NE	1996	3	142.07	140.49	
NE	1996	4	142.72	142.46	
NE	1997	1	144.78	144.63	
NE	1997	2	146.45	145.09	
NE	1997	3	149.14	147.58	
NE	1997	4	149.01	148.77	
NE	1998	1	151.41	151.19	
NE	1998	2	153.34	151.92	
NE	1998	3	154.32	152.73	
NE	1998	4	158.18	157.92	
NE	1999	1	158.61	158.35	
NE	1999	2	162.70	161.25	
NE	1999	3	164.04	162.34	
NE	1999	4	162.64	162.31	
NE	2000	1	164.52	164.35	
NE	2000	2	167.12	165.65	
NE	2000	3	168.51	166.63	
NE	2000	4	169.45	169.10	
NE	2001	1	169.90	169.87	
NE	2001	2	171.91	170.40	
NE	2001	3	173.82	171.73	
NE	2001	4	172.86	172.46	
NE	2002	1	173.54	173.69	
NE	2002	2	177.26	175.76	
NE	2002	3	178.57	176.17	
NE	2002	4	179.59	179.23	
NE	2003	1	180.96	181.35	
NE	2003	2	184.95	183.37	
NE	2003	3	186.98	184.24	
NE	2003	4	186.07	185.73	
NE	2004	1	188.14	188.80	
NE	2004	2	191.15	189.39	
NE	2004	3	195.31	192.19	
NE	2004	4	194.68	194.45	
NE	2005	1	194.35	195.26	
NE	2005	2	198.58	196.57	
NE	2005	3	203.24	199.83	
NE	2005	4	201.50	201.28	
NE	2006	1	201.60	202.87	
NE	2006	2	206.94	204.62	
NE	2006	3	207.62	204.06	
NE	2006	4	204.60	204.30	
NE	2007	1	204.85	206.54	
NE	2007	2	208.90	206.26	
NE	2007	3	209.16	205.67	
NE	2007	4	203.32	202.82	
NE	2008	1	201.72	203.75	
NE	2008	2	205.43	202.55	
NE	2008	3	205.91	202.68	
NE	2008	4	202.15	201.43	
NE	2009	1	196.30	198.47	
NE	2009	2	203.11	200.09	
NE	2009	3	204.28	201.33	
NE	2009	4	204.56	203.55	
NE	2010	1	199.29	201.57	
NE	2010	2	206.47	203.38	
NE	2010	3	202.88	200.14	
NE	2010	4	200.12	198.97	
NE	2011	1	196.98	199.13	
NE	2011	2	202.75	199.80	
NE	2011	3	203.35	200.72	
NE	2011	4	203.51	202.34	
NE	2012	1	203.66	205.65	
NE	2012	2	207.37	204.46	
NE	2012	3	209.44	206.74	
NE	2012	4	211.68	210.62	
NE	2013	1	210.02	211.74	
NE	2013	2	216.86	213.92	
NE	2013	3	219.68	216.83	
NE	2013	4	218.85	217.94	
NE	2014	1	220.17	221.76	
NE	2014	2	224.92	221.85	
NE	2014	3	228.72	225.77	
NE	2014	4	227.36	226.63	
NE	2015	1	229.56	231.06	
NE	2015	2	237.46	234.11	
NE	2015	3	238.46	235.39	
NE	2015	4	239.42	238.83	
NE	2016	1	240.32	241.79	
NE	2016	2	248.91	245.25	
NH	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1991	2	97.63	97.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1991	3	96.47	96.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1991	4	94.47	94.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1992	1	94.66	94.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1992	2	92.88	92.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1992	3	91.64	91.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1992	4	91.81	92.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1993	1	88.53	88.70	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1993	2	90.39	90.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1993	3	90.28	89.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1993	4	89.72	89.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1994	1	90.03	90.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1994	2	90.65	90.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1994	3	91.37	90.77	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1994	4	91.08	91.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1995	1	88.91	89.32	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1995	2	91.99	91.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1995	3	93.51	92.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1995	4	92.66	92.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH	1996	1	92.87	93.38	
NH	1996	2	94.05	93.87	
NH	1996	3	95.69	94.90	
NH	1996	4	94.68	94.88	
NH	1997	1	96.36	96.91	
NH	1997	2	97.64	97.47	
NH	1997	3	99.21	98.37	
NH	1997	4	100.19	100.35	
NH	1998	1	101.89	102.54	
NH	1998	2	105.01	104.81	
NH	1998	3	107.97	107.06	
NH	1998	4	109.17	109.26	
NH	1999	1	110.22	111.04	
NH	1999	2	116.37	116.14	
NH	1999	3	119.03	118.01	
NH	1999	4	121.38	121.36	
NH	2000	1	124.38	125.47	
NH	2000	2	129.78	129.51	
NH	2000	3	135.39	134.15	
NH	2000	4	140.71	140.63	
NH	2001	1	143.45	144.83	
NH	2001	2	150.58	150.27	
NH	2001	3	156.62	155.13	
NH	2001	4	158.73	158.64	
NH	2002	1	160.58	162.22	
NH	2002	2	168.17	167.77	
NH	2002	3	175.65	173.88	
NH	2002	4	179.38	179.38	
NH	2003	1	183.22	185.19	
NH	2003	2	189.04	188.42	
NH	2003	3	196.12	194.10	
NH	2003	4	199.35	199.52	
NH	2004	1	203.83	206.13	
NH	2004	2	210.91	209.93	
NH	2004	3	216.56	214.34	
NH	2004	4	220.04	220.39	
NH	2005	1	222.43	225.13	
NH	2005	2	231.80	230.38	
NH	2005	3	237.69	235.23	
NH	2005	4	235.72	236.11	
NH	2006	1	233.53	236.74	
NH	2006	2	238.92	237.27	
NH	2006	3	235.75	233.08	
NH	2006	4	230.45	230.69	
NH	2007	1	226.85	230.65	
NH	2007	2	227.58	225.80	
NH	2007	3	221.68	218.92	
NH	2007	4	214.44	214.37	
NH	2008	1	204.18	208.28	
NH	2008	2	204.02	202.41	
NH	2008	3	203.08	200.18	
NH	2008	4	189.87	189.52	
NH	2009	1	183.49	187.79	
NH	2009	2	186.44	184.96	
NH	2009	3	188.78	185.85	
NH	2009	4	184.91	184.28	
NH	2010	1	176.90	181.50	
NH	2010	2	183.98	182.64	
NH	2010	3	181.29	178.15	
NH	2010	4	177.72	177.04	
NH	2011	1	168.00	172.67	
NH	2011	2	172.11	170.75	
NH	2011	3	175.34	172.21	
NH	2011	4	170.32	169.74	
NH	2012	1	165.46	170.11	
NH	2012	2	171.07	169.65	
NH	2012	3	172.62	169.45	
NH	2012	4	176.54	176.22	
NH	2013	1	173.95	178.76	
NH	2013	2	183.75	181.97	
NH	2013	3	190.42	187.01	
NH	2013	4	187.61	187.55	
NH	2014	1	185.93	190.94	
NH	2014	2	195.15	193.06	
NH	2014	3	198.09	194.52	
NH	2014	4	197.32	197.58	
NH	2015	1	197.90	203.17	
NH	2015	2	209.43	206.85	
NH	2015	3	213.01	209.31	
NH	2015	4	211.61	212.08	
NH	2016	1	207.90	213.40	
NH	2016	2	220.63	217.73	
NJ	1991	1	100.00	100.00	
NJ	1991	2	99.12	99.07	
NJ	1991	3	98.96	98.52	
NJ	1991	4	99.22	99.05	
NJ	1992	1	99.69	99.73	
NJ	1992	2	99.44	99.40	
NJ	1992	3	99.69	99.20	
NJ	1992	4	100.43	100.25	
NJ	1993	1	99.26	99.37	
NJ	1993	2	99.99	99.92	
NJ	1993	3	100.90	100.34	
NJ	1993	4	100.73	100.56	
NJ	1994	1	101.03	101.26	
NJ	1994	2	101.60	101.47	
NJ	1994	3	102.17	101.54	
NJ	1994	4	101.37	101.20	
NJ	1995	1	100.37	100.73	
NJ	1995	2	100.64	100.43	
NJ	1995	3	102.27	101.59	
NJ	1995	4	101.44	101.28	
NJ	1996	1	101.13	101.58	
NJ	1996	2	102.38	102.12	
NJ	1996	3	102.53	101.81	
NJ	1996	4	102.14	102.00	
NJ	1997	1	101.86	102.37	
NJ	1997	2	103.89	103.58	
NJ	1997	3	104.23	103.47	
NJ	1997	4	104.68	104.53	
NJ	1998	1	104.83	105.41	
NJ	1998	2	106.94	106.62	
NJ	1998	3	108.84	108.00	
NJ	1998	4	109.67	109.51	
NJ	1999	1	110.93	111.60	
NJ	1999	2	113.79	113.48	
NJ	1999	3	116.76	115.81	
NJ	1999	4	118.16	117.93	
NJ	2000	1	120.12	120.91	
NJ	2000	2	123.99	123.73	
NJ	2000	3	127.55	126.41	
NJ	2000	4	129.65	129.33	
NJ	2001	1	131.56	132.53	
NJ	2001	2	136.40	136.16	
NJ	2001	3	141.59	140.28	
NJ	2001	4	144.85	144.40	
NJ	2002	1	147.83	149.03	
NJ	2002	2	154.48	154.19	
NJ	2002	3	161.43	159.94	
NJ	2002	4	166.90	166.32	
NJ	2003	1	169.86	171.30	
NJ	2003	2	177.68	177.27	
NJ	2003	3	185.98	184.36	
NJ	2003	4	191.53	190.87	
NJ	2004	1	192.66	194.25	
NJ	2004	2	202.97	202.41	
NJ	2004	3	210.64	208.94	
NJ	2004	4	217.35	216.67	
NJ	2005	1	222.75	224.41	
NJ	2005	2	233.71	232.99	
NJ	2005	3	241.84	240.08	
NJ	2005	4	247.47	246.76	
NJ	2006	1	250.60	252.22	
NJ	2006	2	256.70	255.98	
NJ	2006	3	258.93	257.16	
NJ	2006	4	257.43	256.65	
NJ	2007	1	256.36	257.91	
NJ	2007	2	253.74	253.12	
NJ	2007	3	249.22	247.54	
NJ	2007	4	243.56	242.69	
NJ	2008	1	237.49	239.01	
NJ	2008	2	230.21	229.75	
NJ	2008	3	224.39	222.71	
NJ	2008	4	216.54	215.69	
NJ	2009	1	207.51	209.10	
NJ	2009	2	203.05	202.64	
NJ	2009	3	202.38	200.61	
NJ	2009	4	199.97	199.19	
NJ	2010	1	193.85	195.67	
NJ	2010	2	194.16	193.72	
NJ	2010	3	190.53	188.54	
NJ	2010	4	186.27	185.62	
NJ	2011	1	180.68	182.73	
NJ	2011	2	180.96	180.38	
NJ	2011	3	181.49	179.31	
NJ	2011	4	177.23	176.78	
NJ	2012	1	174.55	176.80	
NJ	2012	2	177.85	177.12	
NJ	2012	3	179.61	177.21	
NJ	2012	4	178.68	178.40	
NJ	2013	1	177.08	179.58	
NJ	2013	2	182.35	181.41	
NJ	2013	3	185.94	183.31	
NJ	2013	4	184.08	183.92	
NJ	2014	1	182.40	185.13	
NJ	2014	2	187.35	186.24	
NJ	2014	3	191.95	189.15	
NJ	2014	4	188.71	188.61	
NJ	2015	1	188.26	191.21	
NJ	2015	2	193.12	191.82	
NJ	2015	3	194.34	191.51	
NJ	2015	4	191.84	191.77	
NJ	2016	1	187.86	190.88	
NJ	2016	2	193.79	192.40	
NM	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1991	2	100.76	100.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1991	3	100.79	100.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1991	4	102.59	102.64	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1992	1	104.86	104.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1992	2	105.76	105.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1992	3	107.26	106.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1992	4	109.34	109.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1993	1	110.72	110.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1993	2	114.32	113.95	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1993	3	117.20	116.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1993	4	118.70	118.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1994	1	122.12	122.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1994	2	125.12	124.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1994	3	129.37	128.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1994	4	130.35	130.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1995	1	130.57	131.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1995	2	135.28	134.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1995	3	137.42	136.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1995	4	136.17	136.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1996	1	136.92	137.70	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1996	2	141.35	140.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1996	3	140.14	139.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1996	4	139.30	139.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1997	1	139.65	140.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1997	2	142.20	141.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1997	3	141.62	140.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1997	4	140.71	140.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1998	1	141.54	142.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1998	2	143.88	142.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1998	3	145.41	144.52	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1998	4	145.45	145.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1999	1	144.92	145.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1999	2	146.35	145.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1999	3	147.10	146.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NM	1999	4	148.16	148.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
