state	yr	qtr	index_nsa	index_sa	Warning
OH	2007	3	174.54	171.74	
OH	2007	4	169.82	169.93	
OH	2008	1	164.98	166.70	
OH	2008	2	167.25	164.41	
OH	2008	3	164.92	162.02	
OH	2008	4	158.15	158.39	
OH	2009	1	155.36	157.21	
OH	2009	2	160.50	157.67	
OH	2009	3	160.87	157.84	
OH	2009	4	158.00	158.29	
OH	2010	1	156.18	158.26	
OH	2010	2	158.35	155.49	
OH	2010	3	155.32	152.19	
OH	2010	4	151.78	152.10	
OH	2011	1	145.44	147.63	
OH	2011	2	150.73	147.95	
OH	2011	3	152.34	149.05	
OH	2011	4	148.88	149.27	
OH	2012	1	147.32	149.72	
OH	2012	2	155.06	152.08	
OH	2012	3	156.61	153.18	
OH	2012	4	153.23	153.69	
OH	2013	1	152.64	155.13	
OH	2013	2	160.60	157.45	
OH	2013	3	162.92	159.50	
OH	2013	4	160.48	160.95	
OH	2014	1	160.65	163.04	
OH	2014	2	167.33	164.09	
OH	2014	3	169.01	165.78	
OH	2014	4	167.80	168.13	
OH	2015	1	166.91	169.15	
OH	2015	2	174.47	171.22	
OH	2015	3	176.27	173.12	
OH	2015	4	175.25	175.49	
OH	2016	1	175.72	177.84	
OH	2016	2	182.19	178.92	
OK	1991	1	100.00	100.00	
OK	1991	2	100.69	100.19	
OK	1991	3	101.51	100.92	
OK	1991	4	102.32	101.48	
OK	1992	1	102.59	102.63	
OK	1992	2	102.81	102.28	
OK	1992	3	103.76	103.14	
OK	1992	4	105.27	104.41	
OK	1993	1	105.71	105.81	
OK	1993	2	108.04	107.43	
OK	1993	3	109.53	108.83	
OK	1993	4	111.45	110.57	
OK	1994	1	111.72	111.90	
OK	1994	2	114.01	113.29	
OK	1994	3	114.22	113.43	
OK	1994	4	115.79	114.95	
OK	1995	1	114.71	114.95	
OK	1995	2	116.51	115.69	
OK	1995	3	118.11	117.26	
OK	1995	4	119.07	118.30	
OK	1996	1	118.84	119.09	
OK	1996	2	121.25	120.35	
OK	1996	3	122.12	121.20	
OK	1996	4	122.35	121.67	
OK	1997	1	122.48	122.68	
OK	1997	2	124.56	123.61	
OK	1997	3	125.22	124.27	
OK	1997	4	125.86	125.24	
OK	1998	1	126.79	126.93	
OK	1998	2	129.70	128.70	
OK	1998	3	130.59	129.60	
OK	1998	4	133.05	132.48	
OK	1999	1	133.92	134.00	
OK	1999	2	135.87	134.82	
OK	1999	3	138.20	137.19	
OK	1999	4	138.60	138.00	
OK	2000	1	139.79	139.85	
OK	2000	2	142.04	140.94	
OK	2000	3	143.27	142.21	
OK	2000	4	144.60	144.00	
OK	2001	1	144.97	145.06	
OK	2001	2	147.95	146.76	
OK	2001	3	149.26	148.15	
OK	2001	4	149.64	149.03	
OK	2002	1	150.75	150.94	
OK	2002	2	152.87	151.55	
OK	2002	3	153.98	152.77	
OK	2002	4	155.90	155.34	
OK	2003	1	155.64	155.93	
OK	2003	2	159.06	157.55	
OK	2003	3	160.68	159.37	
OK	2003	4	161.27	160.78	
OK	2004	1	162.33	162.78	
OK	2004	2	166.20	164.48	
OK	2004	3	165.49	164.01	
OK	2004	4	168.27	167.89	
OK	2005	1	168.63	169.26	
OK	2005	2	173.79	171.82	
OK	2005	3	176.71	174.97	
OK	2005	4	177.94	177.68	
OK	2006	1	179.77	180.67	
OK	2006	2	184.87	182.60	
OK	2006	3	185.66	183.62	
OK	2006	4	186.28	186.15	
OK	2007	1	190.07	191.26	
OK	2007	2	191.73	189.20	
OK	2007	3	195.92	193.64	
OK	2007	4	194.63	194.52	
OK	2008	1	192.07	193.52	
OK	2008	2	196.03	193.32	
OK	2008	3	194.74	192.45	
OK	2008	4	188.84	188.58	
OK	2009	1	190.28	191.97	
OK	2009	2	196.49	193.68	
OK	2009	3	196.08	193.80	
OK	2009	4	193.26	192.89	
OK	2010	1	191.03	192.81	
OK	2010	2	195.91	193.10	
OK	2010	3	195.00	192.77	
OK	2010	4	192.69	192.35	
OK	2011	1	183.33	184.87	
OK	2011	2	193.86	191.16	
OK	2011	3	189.63	187.47	
OK	2011	4	192.18	192.09	
OK	2012	1	189.43	190.62	
OK	2012	2	195.52	192.94	
OK	2012	3	198.00	195.77	
OK	2012	4	197.11	197.23	
OK	2013	1	200.10	200.96	
OK	2013	2	205.42	202.84	
OK	2013	3	205.94	203.61	
OK	2013	4	201.50	201.91	
OK	2014	1	205.46	205.98	
OK	2014	2	208.63	206.07	
OK	2014	3	211.64	209.27	
OK	2014	4	212.15	212.77	
OK	2015	1	218.19	218.52	
OK	2015	2	222.41	219.71	
OK	2015	3	223.83	221.37	
OK	2015	4	223.83	224.54	
OK	2016	1	221.03	221.29	
OK	2016	2	227.94	225.16	
OR	1991	1	100.00	100.00	
OR	1991	2	102.50	101.86	
OR	1991	3	104.36	103.70	
OR	1991	4	105.48	105.28	
OR	1992	1	108.33	108.32	
OR	1992	2	110.85	110.16	
OR	1992	3	113.36	112.64	
OR	1992	4	115.31	115.11	
OR	1993	1	116.89	116.86	
OR	1993	2	120.35	119.58	
OR	1993	3	123.31	122.54	
OR	1993	4	126.48	126.31	
OR	1994	1	128.96	128.89	
OR	1994	2	133.76	132.90	
OR	1994	3	136.67	135.80	
OR	1994	4	139.20	139.08	
OR	1995	1	142.30	142.20	
OR	1995	2	144.88	143.90	
OR	1995	3	147.49	146.52	
OR	1995	4	148.60	148.58	
OR	1996	1	151.47	151.32	
OR	1996	2	155.55	154.49	
OR	1996	3	157.78	156.67	
OR	1996	4	159.31	159.41	
OR	1997	1	162.51	162.34	
OR	1997	2	164.41	163.23	
OR	1997	3	166.25	165.06	
OR	1997	4	165.93	166.11	
OR	1998	1	165.83	165.65	
OR	1998	2	170.66	169.40	
OR	1998	3	171.91	170.65	
OR	1998	4	171.75	171.94	
OR	1999	1	173.64	173.53	
OR	1999	2	177.10	175.74	
OR	1999	3	177.73	176.40	
OR	1999	4	177.30	177.46	
OR	2000	1	179.99	179.98	
OR	2000	2	181.50	180.10	
OR	2000	3	182.86	181.42	
OR	2000	4	184.28	184.39	
OR	2001	1	186.60	186.70	
OR	2001	2	190.34	188.93	
OR	2001	3	192.87	191.24	
OR	2001	4	193.21	193.23	
OR	2002	1	195.64	195.90	
OR	2002	2	200.32	198.97	
OR	2002	3	203.91	201.98	
OR	2002	4	204.97	204.89	
OR	2003	1	208.30	208.80	
OR	2003	2	214.42	213.07	
OR	2003	3	217.99	215.65	
OR	2003	4	221.60	221.48	
OR	2004	1	226.29	227.13	
OR	2004	2	234.12	232.60	
OR	2004	3	243.81	240.97	
OR	2004	4	249.65	249.51	
OR	2005	1	256.97	258.26	
OR	2005	2	271.18	269.22	
OR	2005	3	287.63	284.09	
OR	2005	4	297.28	297.23	
OR	2006	1	306.03	307.89	
OR	2006	2	320.48	317.92	
OR	2006	3	328.99	324.76	
OR	2006	4	327.80	327.78	
OR	2007	1	334.56	337.11	
OR	2007	2	342.23	339.09	
OR	2007	3	339.67	335.16	
OR	2007	4	332.23	332.25	
OR	2008	1	323.31	326.21	
OR	2008	2	324.00	320.83	
OR	2008	3	316.55	312.14	
OR	2008	4	301.90	301.76	
OR	2009	1	295.75	298.99	
OR	2009	2	289.51	286.57	
OR	2009	3	286.72	282.33	
OR	2009	4	279.39	279.26	
OR	2010	1	270.01	273.39	
OR	2010	2	277.85	275.03	
OR	2010	3	265.02	260.56	
OR	2010	4	254.77	254.66	
OR	2011	1	245.04	248.59	
OR	2011	2	246.13	243.40	
OR	2011	3	250.58	246.11	
OR	2011	4	246.70	246.76	
OR	2012	1	242.66	246.46	
OR	2012	2	253.75	250.67	
OR	2012	3	265.06	260.21	
OR	2012	4	261.92	262.15	
OR	2013	1	268.87	273.33	
OR	2013	2	285.94	282.04	
OR	2013	3	292.22	286.90	
OR	2013	4	292.55	293.12	
OR	2014	1	293.56	298.38	
OR	2014	2	308.28	303.76	
OR	2014	3	313.48	307.94	
OR	2014	4	314.01	314.78	
OR	2015	1	315.16	320.28	
OR	2015	2	334.55	329.35	
OR	2015	3	344.10	338.30	
OR	2015	4	346.43	347.31	
OR	2016	1	352.73	358.33	
OR	2016	2	373.65	367.81	
PA	1991	1	100.00	100.00	
PA	1991	2	100.08	99.59	
PA	1991	3	100.41	99.88	
PA	1991	4	101.40	100.84	
PA	1992	1	101.75	101.80	
PA	1992	2	102.37	101.85	
PA	1992	3	102.54	101.94	
PA	1992	4	102.94	102.39	
PA	1993	1	102.27	102.41	
PA	1993	2	103.65	103.08	
PA	1993	3	103.91	103.21	
PA	1993	4	104.61	104.11	
PA	1994	1	104.32	104.55	
PA	1994	2	105.32	104.68	
PA	1994	3	106.01	105.21	
PA	1994	4	105.08	104.65	
PA	1995	1	103.72	104.02	
PA	1995	2	105.58	104.89	
PA	1995	3	105.70	104.83	
PA	1995	4	105.36	105.01	
PA	1996	1	105.00	105.32	
PA	1996	2	106.44	105.68	
PA	1996	3	107.18	106.27	
PA	1996	4	106.31	106.03	
PA	1997	1	106.51	106.82	
PA	1997	2	107.39	106.58	
PA	1997	3	107.85	106.94	
PA	1997	4	107.89	107.68	
PA	1998	1	107.76	108.05	
PA	1998	2	109.97	109.09	
PA	1998	3	110.41	109.49	
PA	1998	4	111.16	110.99	
PA	1999	1	111.75	112.04	
PA	1999	2	113.96	113.01	
PA	1999	3	115.23	114.28	
PA	1999	4	115.48	115.32	
PA	2000	1	116.62	116.94	
PA	2000	2	119.41	118.41	
PA	2000	3	120.55	119.49	
PA	2000	4	121.38	121.25	
PA	2001	1	122.97	123.35	
PA	2001	2	126.55	125.50	
PA	2001	3	128.85	127.62	
PA	2001	4	129.64	129.51	
PA	2002	1	131.68	132.16	
PA	2002	2	135.83	134.75	
PA	2002	3	139.05	137.59	
PA	2002	4	141.61	141.50	
PA	2003	1	143.48	144.05	
PA	2003	2	148.22	147.09	
PA	2003	3	152.41	150.70	
PA	2003	4	153.34	153.23	
PA	2004	1	156.94	157.62	
PA	2004	2	163.67	162.46	
PA	2004	3	168.71	166.71	
PA	2004	4	172.04	171.98	
PA	2005	1	174.09	174.82	
PA	2005	2	181.29	179.94	
PA	2005	3	187.99	185.75	
PA	2005	4	189.71	189.69	
PA	2006	1	192.71	193.52	
PA	2006	2	196.01	194.47	
PA	2006	3	198.75	196.43	
PA	2006	4	198.20	198.26	
PA	2007	1	199.12	199.88	
PA	2007	2	203.41	201.71	
PA	2007	3	202.40	200.17	
PA	2007	4	200.57	200.63	
PA	2008	1	198.52	199.35	
PA	2008	2	198.55	196.71	
PA	2008	3	196.82	194.73	
PA	2008	4	191.78	191.88	
PA	2009	1	189.33	190.22	
PA	2009	2	191.32	189.33	
PA	2009	3	190.98	188.98	
PA	2009	4	190.16	190.27	
PA	2010	1	189.33	190.47	
PA	2010	2	190.26	188.03	
PA	2010	3	187.34	185.33	
PA	2010	4	186.06	186.23	
PA	2011	1	181.92	183.26	
PA	2011	2	185.98	183.60	
PA	2011	3	185.25	183.15	
PA	2011	4	181.24	181.44	
PA	2012	1	181.25	182.89	
PA	2012	2	186.05	183.45	
PA	2012	3	185.76	183.48	
PA	2012	4	185.80	186.13	
PA	2013	1	185.51	187.40	
PA	2013	2	192.30	189.48	
PA	2013	3	194.22	191.70	
PA	2013	4	191.73	192.16	
PA	2014	1	189.60	191.65	
PA	2014	2	197.84	194.87	
PA	2014	3	198.39	195.67	
PA	2014	4	196.14	196.70	
PA	2015	1	195.27	197.40	
PA	2015	2	202.44	199.41	
PA	2015	3	203.69	200.83	
PA	2015	4	201.47	202.10	
PA	2016	1	202.65	204.86	
PA	2016	2	208.52	205.40	
RI	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1991	2	97.37	97.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1991	3	95.69	95.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1991	4	96.72	96.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1992	1	96.11	96.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1992	2	94.34	94.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1992	3	94.81	94.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1992	4	96.35	95.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1993	1	93.29	93.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1993	2	93.25	93.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1993	3	92.83	92.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1993	4	92.63	92.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1994	1	92.38	92.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1994	2	93.53	93.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1994	3	92.75	92.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1994	4	91.67	91.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1995	1	92.16	92.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1995	2	92.20	91.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1995	3	91.53	91.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1995	4	92.23	91.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1996	1	90.58	91.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1996	2	91.61	91.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1996	3	91.92	91.66	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1996	4	90.44	90.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1997	1	90.88	91.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1997	2	91.80	91.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1997	3	91.57	91.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1997	4	92.65	92.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1998	1	92.61	93.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1998	2	95.56	95.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1998	3	96.78	96.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1998	4	97.72	97.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1999	1	98.61	99.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1999	2	100.51	100.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1999	3	104.89	104.04	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	1999	4	106.60	106.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2000	1	106.53	107.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2000	2	113.26	112.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2000	3	117.63	116.54	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2000	4	120.31	120.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2001	1	121.65	123.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2001	2	128.21	127.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2001	3	134.17	132.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2001	4	138.56	138.30	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2002	1	142.92	144.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2002	2	151.68	151.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2002	3	160.79	159.20	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2002	4	165.75	165.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2003	1	170.15	171.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2003	2	179.88	179.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2003	3	186.52	184.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2003	4	193.16	192.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2004	1	199.73	201.59	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2004	2	208.32	207.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2004	3	219.62	217.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2004	4	222.05	221.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2005	1	229.47	231.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2005	2	233.84	233.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2005	3	238.14	236.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2005	4	237.02	236.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2006	1	235.80	238.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2006	2	239.23	238.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2006	3	236.36	235.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2006	4	235.46	234.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2007	1	225.81	228.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2007	2	228.50	227.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2007	3	224.74	224.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2007	4	222.78	221.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2008	1	212.39	215.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2008	2	210.54	209.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2008	3	201.12	200.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2008	4	197.32	195.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2009	1	198.75	201.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2009	2	192.09	190.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2009	3	193.58	193.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2009	4	192.15	190.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2010	1	183.08	185.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2010	2	186.08	185.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2010	3	186.99	186.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2010	4	184.44	183.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2011	1	179.01	181.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2011	2	177.93	177.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2011	3	174.82	174.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2011	4	174.73	173.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2012	1	173.52	175.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2012	2	175.78	175.13	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2012	3	173.55	172.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2012	4	177.21	175.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2013	1	172.17	174.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2013	2	179.71	179.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2013	3	184.49	183.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2013	4	179.28	177.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2014	1	185.34	188.20	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2014	2	186.26	185.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2014	3	189.84	188.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2014	4	190.49	189.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2015	1	188.65	191.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2015	2	192.24	191.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2015	3	196.96	195.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2015	4	199.66	198.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2016	1	195.92	199.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
RI	2016	2	205.52	205.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
SC	1991	1	100.00	100.00	
SC	1991	2	100.80	100.78	
SC	1991	3	101.90	101.35	
SC	1991	4	102.34	101.91	
SC	1992	1	102.80	102.79	
SC	1992	2	103.41	103.36	
SC	1992	3	104.79	104.25	
SC	1992	4	105.70	105.31	
SC	1993	1	105.31	105.25	
SC	1993	2	105.68	105.58	
SC	1993	3	107.71	107.19	
SC	1993	4	108.42	108.07	
SC	1994	1	109.07	108.96	
SC	1994	2	110.56	110.42	
SC	1994	3	110.97	110.47	
SC	1994	4	111.71	111.41	
SC	1995	1	113.25	113.12	
SC	1995	2	114.09	113.85	
SC	1995	3	115.20	114.73	
SC	1995	4	114.71	114.43	
SC	1996	1	117.02	116.91	
SC	1996	2	118.47	118.14	
SC	1996	3	119.24	118.77	
SC	1996	4	122.13	121.88	
SC	1997	1	122.25	122.19	
SC	1997	2	122.91	122.43	
SC	1997	3	123.92	123.44	
SC	1997	4	125.37	125.15	
SC	1998	1	126.38	126.39	
SC	1998	2	128.79	128.20	
SC	1998	3	130.42	129.87	
SC	1998	4	131.94	131.81	
SC	1999	1	133.23	133.28	
SC	1999	2	136.54	135.82	
SC	1999	3	138.38	137.77	
SC	1999	4	138.97	138.91	
SC	2000	1	140.57	140.62	
SC	2000	2	143.85	143.05	
SC	2000	3	144.52	143.83	
SC	2000	4	145.01	145.05	
SC	2001	1	146.83	146.80	
SC	2001	2	148.58	147.81	
SC	2001	3	149.73	148.98	
SC	2001	4	149.62	149.68	
SC	2002	1	152.31	152.23	
SC	2002	2	153.14	152.45	
SC	2002	3	154.57	153.79	
SC	2002	4	155.70	155.70	
SC	2003	1	155.55	155.43	
SC	2003	2	158.38	157.75	
SC	2003	3	160.01	159.28	
SC	2003	4	160.45	160.26	
SC	2004	1	163.58	163.56	
SC	2004	2	165.53	164.83	
SC	2004	3	169.54	168.84	
SC	2004	4	171.04	170.77	
SC	2005	1	173.15	173.18	
SC	2005	2	177.30	176.46	
SC	2005	3	180.76	180.05	
SC	2005	4	185.96	185.72	
SC	2006	1	188.03	188.09	
SC	2006	2	192.35	191.33	
SC	2006	3	193.63	192.81	
SC	2006	4	197.30	197.23	
SC	2007	1	198.24	198.28	
SC	2007	2	202.04	200.91	
SC	2007	3	202.43	201.51	
SC	2007	4	200.11	200.00	
SC	2008	1	201.52	201.83	
SC	2008	2	200.32	199.13	
SC	2008	3	197.05	195.98	
SC	2008	4	189.85	189.61	
SC	2009	1	193.30	194.07	
SC	2009	2	192.54	191.27	
SC	2009	3	192.20	190.94	
SC	2009	4	188.23	187.80	
SC	2010	1	184.26	185.58	
SC	2010	2	183.46	182.13	
SC	2010	3	179.30	177.79	
SC	2010	4	179.98	179.49	
SC	2011	1	169.39	171.15	
SC	2011	2	172.11	170.62	
SC	2011	3	173.90	172.17	
SC	2011	4	175.71	175.36	
SC	2012	1	169.38	171.49	
SC	2012	2	177.64	175.78	
SC	2012	3	177.18	175.28	
SC	2012	4	176.19	176.20	
SC	2013	1	177.62	179.72	
SC	2013	2	185.34	183.13	
SC	2013	3	189.70	187.77	
SC	2013	4	185.33	185.91	
SC	2014	1	185.32	186.86	
SC	2014	2	192.81	190.47	
SC	2014	3	196.84	195.06	
SC	2014	4	195.42	196.55	
SC	2015	1	199.48	200.29	
SC	2015	2	207.94	205.53	
SC	2015	3	206.61	205.06	
SC	2015	4	210.37	211.87	
SC	2016	1	216.09	216.25	
SC	2016	2	216.19	213.85	
SD	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
SD	1991	2	103.02	101.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
